"Artist","Genres"
"TylerBates","epicore"
"TylerBates","soundtrack"
"TylerBates","video game music"
"SilvanaImam","swedish hip hop"
"SilvanaImam","swedish pop"
"Zero7","modern rock"
"Zero7","rap rock"
"HUGEL","deep house"
"HUGEL","pop dance"
"HUGEL","tropical house"
"TNT","euphoric hardstyle"
"ThisIsTheKit","Unknown"
"CoolaKids","alternative hip hop"
"CoolaKids","chicago rap"
"CoolaKids","escape room"
"CoolaKids","southern hip hop"
"Dustycloud","bass house"
"Dustycloud","dark clubbing"
"Dustycloud","electro house"
"SAINtJHN","melodic rap"
"SAINtJHN","pop rap"
"SAINtJHN","rap"
"SAINtJHN","slap house"
"SAINtJHN","trap"
"Detlef","house"
"Detlef","latvian pop"
"deadmau5","canadian electronic"
"deadmau5","edm"
"deadmau5","electro house"
"deadmau5","pop dance"
"deadmau5","progressive house"
"DianaKrall","adult standards"
"DianaKrall","contemporary vocal jazz"
"DianaKrall","jazz pop"
"DianaKrall","lounge"
"DianaKrall","vocal jazz"
"LaCokaNostra","conscious hip hop"
"D-Sturb","classic hardstyle"
"D-Sturb","frenchcore"
"D-Sturb","rawstyle"
"D-Sturb","xtra raw"
"FreddieDredd","dark trap"
"FreddieDredd","meme rap"
"FreddieDredd","phonk"
"FreddieDredd","underground hip hop"
"FreddieDredd","viral rap"
"Ghastly","brostep"
"Ghastly","dubstep"
"Ghastly","edm"
"Ghastly","electro house"
"Ghastly","electronic trap"
"MartenHørger","Unknown"
"ODZ","latin"
"ODZ","puerto rican pop"
"ODZ","reggaeton"
"ODZ","trap latino"
"Danheim","medieval folk"
"Danheim","rune folk"
"Danheim","viking folk"
"Betavoice","hardstyle"
"Betavoice","russian rave"
"T78","dark techno"
"T78","german dark minimal techno"
"T78","italian techno"
"T78","raw techno"
"JimmySmith","bebop"
"JimmySmith","cool jazz"
"JimmySmith","funk"
"JimmySmith","hammond organ"
"JimmySmith","hard bop"
"JimmySmith","jazz"
"JimmySmith","jazz blues"
"JimmySmith","jazz funk"
"JimmySmith","jazz fusion"
"JimmySmith","jazz organ"
"JimmySmith","soul jazz"
"DaftPunk","electro"
"DaftPunk","filter house"
"Flume","australian dance"
"Flume","australian electropop"
"Flume","australian indie"
"Flume","downtempo"
"Flume","edm"
"Radiohead","alternative rock"
"Radiohead","art rock"
"Radiohead","melancholia"
"Radiohead","oxford indie"
"Radiohead","permanent wave"
"Radiohead","rock"
"Billx","electropop"
"Billx","pop"
"Jack&Jack","deep underground hip hop"
"Jack&Jack","kentucky hip hop"
"Jack&Jack","pop rap"
"Jack&Jack","rap"
"JoelFletcher","deep minimal techno"
"JoelFletcher","melbourne bounce"
"JoelFletcher","melbourne bounce international"
"Snowgoons","hardcore hip hop"
"Snowgoons","underground rap"
"EddieVedder","acoustic rock"
"EddieVedder","permanent wave"
"EddieVedder","rock"
"ChildishGambino","atl hip hop"
"ChildishGambino","hip hop"
"ChildishGambino","pop rap"
"ChildishGambino","rap"
"DimitriVegas&LikeMike","belgian dance"
"DimitriVegas&LikeMike","belgian edm"
"DimitriVegas&LikeMike","big room"
"DimitriVegas&LikeMike","edm"
"DimitriVegas&LikeMike","electro house"
"DimitriVegas&LikeMike","pop dance"
"DimitriVegas&LikeMike","progressive electro house"
"DimitriVegas&LikeMike","tropical house"
"JóhannJóhannsson","Unknown"
"OMFO","balkan brass"
"AlexYarmak","dark clubbing"
"Zatox","classic hardstyle"
"Zatox","rawstyle"
"MaxRichter","compositional ambient"
"MaxRichter","post-minimalism"
"MaxRichter","soundtrack"
"VampireWeekend","baroque pop"
"VampireWeekend","indie rock"
"VampireWeekend","modern rock"
"AlexGaudino","disco house"
"AlexGaudino","edm"
"AlexGaudino","electro house"
"AlexGaudino","vocal house"
"GoldenFeatures","Unknown"
"Petter","background jazz"
"HGich.T","elektropunk"
"InnerCircle","reggae"
"InnerCircle","reggae fusion"
"InnerCircle","roots reggae"
"MigrantMotel","latinx alternative"
"Sefa","frenchcore"
"Sefa","tekk"
"Sefa","uptempo hardcore"
"Shpongle","downtempo"
"Shpongle","livetronica"
"Shpongle","new tribe"
"Shpongle","psychedelic trance"
"Shpongle","psychill"
"SeanPaul","dance pop"
"SeanPaul","dancehall"
"SeanPaul","pop"
"SeanPaul","pop rap"
"Re-Con","bouncy house"
"Re-Con","happy hardcore"
"Lemaitre","alternative dance"
"Lemaitre","new french touch"
"Lemaitre","norwegian pop"
"Excision","brostep"
"Excision","canadian electronic"
"Excision","edm"
"Excision","electro house"
"Excision","electronic trap"
"RayConniff","adult standards"
"RayConniff","easy listening"
"RayConniff","lounge"
"A$APRocky","east coast hip hop"
"A$APRocky","hip hop"
"A$APRocky","rap"
"A$APRocky","trap"
"Diddy","dance pop"
"Diddy","east coast hip hop"
"Diddy","hip hop"
"Diddy","hip pop"
"Diddy","pop rap"
"Diddy","rap"
"Masego","alternative r&b"
"Masego","indie soul"
"Dynoro","edm"
"Dynoro","pop dance"
"Dynoro","tropical house"
"Onyx","east coast hip hop"
"Onyx","gangster rap"
"Onyx","hardcore hip hop"
"Onyx","hip hop"
"Onyx","queens hip hop"
"Onyx","rap"
"Ninetoes","house"
"OliverSmith","edm"
"OliverSmith","pop dance"
"OliverSmith","progressive house"
"OliverSmith","progressive trance"
"OliverSmith","progressive trance house"
"OliverSmith","trance"
"OliverSmith","uplifting trance"
"GHOSTDATA","dark clubbing"
"GHOSTDATA","future funk"
"Yogi","Unknown"
"Contiez","melbourne bounce"
"Contiez","melbourne bounce international"
"Contiez","progressive electro house"
"TheHU","post-hardcore"
"TheHU","screamo"
"TheChainsmokers","dance pop"
"TheChainsmokers","edm"
"TheChainsmokers","electropop"
"TheChainsmokers","pop"
"TheChainsmokers","pop dance"
"TheChainsmokers","tropical house"
"JohannStraussII","classical"
"JohannStraussII","late romantic era"
"JohannStraussII","operetta"
"DonOmar","latin"
"DonOmar","latin hip hop"
"DonOmar","puerto rican pop"
"DonOmar","reggaeton"
"DonOmar","trap latino"
"Hixxy","bouncy house"
"Hixxy","happy hardcore"
"Hixxy","hardcore techno"
"TheBlackKeys","alternative rock"
"TheBlackKeys","blues rock"
"TheBlackKeys","garage rock"
"TheBlackKeys","modern alternative rock"
"TheBlackKeys","modern blues rock"
"TheBlackKeys","modern rock"
"TheBlackKeys","punk blues"
"TheBlackKeys","rock"
"Dombresky","bass house"
"Dombresky","deep groove house"
"Dombresky","edm"
"Dombresky","electro house"
"Dombresky","house"
"MartinSolveig","dance pop"
"MartinSolveig","disco house"
"MartinSolveig","edm"
"MartinSolveig","electro house"
"MartinSolveig","filter house"
"MartinSolveig","house"
"MartinSolveig","pop dance"
"MartinSolveig","tropical house"
"MartinSolveig","vocal house"
"RobinSchulz","dance pop"
"RobinSchulz","deep euro house"
"RobinSchulz","deep house"
"RobinSchulz","edm"
"RobinSchulz","german dance"
"RobinSchulz","pop"
"RobinSchulz","pop dance"
"RobinSchulz","tropical house"
"TheKnocks","alternative dance"
"TheKnocks","edm"
"TheKnocks","indie poptimism"
"TheKnocks","indie soul"
"TheKnocks","indietronica"
"TheKnocks","new french touch"
"TheKnocks","nu disco"
"TheKnocks","tropical house"
"J.Worra","bass house"
"AndrewGold","soft rock"
"AndrewGold","underground power pop"
"DieAtzen","german dance"
"DieAtzen","german techno"
"DieAtzen","partyschlager"
"Route94","deep groove house"
"Route94","house"
"Route94","pop dance"
"Route94","tropical house"
"Route94","uk dance"
"TheInkSpots","adult standards"
"TheInkSpots","lounge"
"TheInkSpots","swing"
"TheInkSpots","vocal harmony group"
"TheInkSpots","vocal jazz"
"RLGrime","bass trap"
"RLGrime","edm"
"RLGrime","electro house"
"RLGrime","electronic trap"
"RLGrime","electropop"
"RLGrime","pop dance"
"RLGrime","vapor twitch"
"Vairo","Unknown"
"ViniVici","progressive uplifting trance"
"ArminvanBuuren","dutch trance"
"ArminvanBuuren","edm"
"ArminvanBuuren","pop dance"
"ArminvanBuuren","progressive house"
"ArminvanBuuren","trance"
"Sweetfire","relaxative"
"Wu-TangClan","east coast hip hop"
"Wu-TangClan","gangster rap"
"Wu-TangClan","hardcore hip hop"
"Wu-TangClan","hip hop"
"Wu-TangClan","rap"
"MarkDekoda","dark techno"
"MarkDekoda","hard minimal techno"
"Axwell","dance pop"
"Axwell","edm"
"Axwell","electro house"
"Axwell","pop"
"Axwell","pop dance"
"Axwell","tropical house"
"TheSoundDefects","Unknown"
"Nonpoint","alternative metal"
"Nonpoint","industrial metal"
"Nonpoint","latin metal"
"Nonpoint","miami metal"
"Nonpoint","nu metal"
"Nonpoint","rap metal"
"Nonpoint","rap rock"
"ItaloBrothers","dance pop"
"ItaloBrothers","europop"
"ItaloBrothers","hands up"
"ItaloBrothers","italo dance"
"ItaloBrothers","pop dance"
"WillieBobo","afro-cuban percussion"
"WillieBobo","boogaloo"
"WillieBobo","jazz funk"
"WillieBobo","latin jazz"
"WillieBobo","soul jazz"
"DeathInVegas","alternative dance"
"DeathInVegas","big beat"
"DeathInVegas","electronica"
"DeathInVegas","techno"
"DeathInVegas","trip hop"
"FranzLiszt","classical"
"FranzLiszt","late romantic era"
"Bassjackers","dance pop"
"Bassjackers","dutch house"
"Bassjackers","edm"
"Bassjackers","electro house"
"Bassjackers","pop dance"
"Bassjackers","progressive electro house"
"Bassjackers","progressive house"
"Bassjackers","tropical house"
"Slipknot","alternative metal"
"Slipknot","double drumming"
"Slipknot","nu metal"
"Slipknot","rap metal"
"JacobShea","soundtrack"
"YvesV","belgian edm"
"YvesV","brazilian edm"
"YvesV","edm"
"YvesV","electro house"
"YvesV","house"
"YvesV","pop dance"
"YvesV","pop edm"
"YvesV","progressive electro house"
"YvesV","progressive house"
"YvesV","slap house"
"YvesV","tropical house"
"TerrorReid","dark trap"
"TerrorReid","underground hip hop"
"MichaelCalfan","dance pop"
"MichaelCalfan","deep groove house"
"MichaelCalfan","deep house"
"MichaelCalfan","deep tropical house"
"MichaelCalfan","edm"
"MichaelCalfan","electro house"
"MichaelCalfan","house"
"MichaelCalfan","pop dance"
"MichaelCalfan","pop edm"
"MichaelCalfan","progressive electro house"
"MichaelCalfan","progressive house"
"MichaelCalfan","tropical house"
"AntonioVivaldi","baroque"
"AntonioVivaldi","classical"
"AntonioVivaldi","early music"
"AntonioVivaldi","italian baroque"
"ClamaviDeProfundis","middle earth"
"ClamaviDeProfundis","shanty"
"GrupoG","corrido"
"GrupoG","norteno"
"GrupoG","nuevo regional mexicano"
"GrupoG","regional mexican"
"GrupoG","sierreno"
"DelinquentHabits","chicano rap"
"DelinquentHabits","gangster rap"
"DelinquentHabits","hardcore hip hop"
"Kayzo","brostep"
"Kayzo","dubstep"
"Kayzo","edm"
"Kayzo","electro house"
"Kayzo","electronic trap"
"Ofenbach","edm"
"Ofenbach","pop dance"
"Ofenbach","tropical house"
"MatZo","dance pop"
"MatZo","edm"
"MatZo","electro house"
"MatZo","electropop"
"MatZo","norwegian pop"
"MatZo","pop"
"MatZo","pop dance"
"MatZo","pop edm"
"MatZo","tropical house"
"Hapa","hawaiian"
"Hapa","jawaiian"
"Hapa","slack-key guitar"
"ElMichelsAffair","afrobeat"
"ElMichelsAffair","funk"
"ElMichelsAffair","indie jazz"
"ElMichelsAffair","instrumental soul"
"ElMichelsAffair","soul"
"twoloud","edm"
"twoloud","electro house"
"twoloud","house"
"twoloud","pop dance"
"twoloud","progressive electro house"
"twoloud","progressive house"
"twoloud","sky room"
"MarcusLayton","german dance"
"ArneDomnérus","Unknown"
"Chuurch","canadian electronic"
"ChrisLake","bass house"
"ChrisLake","deep groove house"
"ChrisLake","edm"
"ChrisLake","electro house"
"ChrisLake","house"
"ChrisLake","melbourne bounce"
"ChrisLake","pop dance"
"ChrisLake","progressive house"
"BONESUK","modern alternative rock"
"BONESUK","slayer"
"GangStarr","alternative hip hop"
"GangStarr","conscious hip hop"
"GangStarr","east coast hip hop"
"GangStarr","gangster rap"
"GangStarr","hardcore hip hop"
"GangStarr","hip hop"
"GangStarr","rap"
"Trainspotters","norrlandsk hip hop"
"Trainspotters","swedish hip hop"
"CamelPhat","deep tech house"
"CamelPhat","edm"
"CamelPhat","house"
"CamelPhat","pop dance"
"CamelPhat","progressive house"
"CamelPhat","tropical house"
"JessGlynne","australian pop"
"JessGlynne","dance pop"
"JessGlynne","pop"
"JessGlynne","pop dance"
"JessGlynne","post-teen pop"
"JessGlynne","tropical house"
"JessGlynne","uk pop"
"FalKKonE","otacore"
"MarvinGaye","classic soul"
"MarvinGaye","funk"
"MarvinGaye","indie r&b"
"MarvinGaye","motown"
"MarvinGaye","northern soul"
"MarvinGaye","quiet storm"
"MarvinGaye","soul"
"Jaycut","german dnb"
"ChristianLöffler","Unknown"
"JoshTurner","contemporary country"
"JoshTurner","country"
"JoshTurner","country road"
"JoshTurner","modern country rock"
"Lindemann","neue deutsche harte"
"Endymion","gabba"
"Endymion","happy hardcore"
"Endymion","hardcore techno"
"Endymion","hardstyle"
"Endymion","rawstyle"
"Endymion","uptempo hardcore"
"Lauv","electropop"
"Lauv","pop"
"Lauv","post-teen pop"
"MGMT","alternative dance"
"MGMT","indie rock"
"MGMT","indietronica"
"MGMT","modern rock"
"MGMT","rock"
"Stonebank","brostep"
"Stonebank","edm"
"Stonebank","electro house"
"Stonebank","gaming edm"
"graves","bass trap"
"graves","electronic trap"
"graves","future bass"
"graves","pop edm"
"graves","traprun"
"graves","vapor twitch"
"Rilès","art pop"
"Rilès","dance pop"
"Rilès","electropop"
"Rilès","escape room"
"Rilès","pop"
"Rilès","post-teen pop"
"SirSly","electropop"
"SirSly","indie pop"
"SirSly","indie poptimism"
"SirSly","indie rock"
"SirSly","indietronica"
"SirSly","la indie"
"SirSly","modern alternative rock"
"SirSly","modern rock"
"SirSly","rock"
"SirSly","shimmer pop"
"DevinWild","classic hardstyle"
"DevinWild","euphoric hardstyle"
"DevinWild","hardstyle"
"DevinWild","rawstyle"
"MichelFugain&LeBigBazar","chanson"
"NilsLofgren","country rock"
"NilsLofgren","folk rock"
"NilsLofgren","mellow gold"
"NilsLofgren","pub rock"
"NilsLofgren","roots rock"
"ArmyOfThePharaohs","Unknown"
"Kaskade","edm"
"Kaskade","electro house"
"Kaskade","house"
"Kaskade","pop dance"
"Kaskade","progressive house"
"Kaskade","tropical house"
"Kaskade","vocal house"
"Turisas","folk metal"
"Turisas","metal"
"Turisas","nordic folk metal"
"Turisas","power metal"
"Turisas","slavic folk metal"
"Turisas","viking metal"
"PaulDesmond","bebop"
"PaulDesmond","bossa nova"
"PaulDesmond","cool jazz"
"PaulDesmond","hard bop"
"PaulDesmond","jazz"
"PaulDesmond","jazz saxophone"
"PaulDesmond","soul jazz"
"PaulDesmond","vocal jazz"
"TheGame","gangster rap"
"TheGame","hip hop"
"TheGame","pop rap"
"TheGame","rap"
"TheGame","southern hip hop"
"TheGame","trap"
"JesperKyd","epicore"
"JesperKyd","nordic soundtrack"
"JesperKyd","scorecore"
"JesperKyd","soundtrack"
"JesperKyd","video game music"
"NoMBe","electropop"
"NoMBe","indie poptimism"
"NoMBe","indie soul"
"NoMBe","modern alternative rock"
"NoMBe","modern rock"
"NoMBe","vapor soul"
"Alfons","Unknown"
"BABYMETAL","comic metal"
"BABYMETAL","idol rock"
"BABYMETAL","j-metal"
"BABYMETAL","kawaii metal"
"JohnMartyn","art rock"
"JohnMartyn","british folk"
"JohnMartyn","classic uk pop"
"JohnMartyn","folk"
"JohnMartyn","folk rock"
"JohnMartyn","psychedelic folk"
"JohnMartyn","singer-songwriter"
"DeadlyGuns","frenchcore"
"DeadlyGuns","rawstyle"
"DeadlyGuns","uptempo hardcore"
"ColdWarKids","indie pop"
"ColdWarKids","indie rock"
"ColdWarKids","modern alternative rock"
"ColdWarKids","modern blues rock"
"ColdWarKids","modern rock"
"ColdWarKids","piano rock"
"ColdWarKids","pop rock"
"ColdWarKids","rock"
"ColdWarKids","stomp and holler"
"ODESZA","chillwave"
"ODESZA","ninja"
"ODESZA","tropical house"
"An'Om","jazztronica"
"AnnaLunoe","electra"
"AnnaLunoe","nu disco"
"LouisFuton","electropop"
"LouisFuton","future bass"
"LouisFuton","vapor soul"
"LouisFuton","vapor twitch"
"Angèle","classical cello"
"AlexEbert","alternative americana"
"HerbieHancock","contemporary post-bop"
"HerbieHancock","cool jazz"
"HerbieHancock","funk"
"HerbieHancock","instrumental funk"
"HerbieHancock","jazz"
"HerbieHancock","jazz funk"
"HerbieHancock","jazz fusion"
"HerbieHancock","jazz piano"
"HerbieHancock","soul"
"HerbieHancock","soul jazz"
"NERVO","australian dance"
"NERVO","dance pop"
"NERVO","edm"
"NERVO","electra"
"NERVO","electro house"
"NERVO","house"
"NERVO","pop dance"
"NERVO","pop edm"
"NERVO","progressive electro house"
"NERVO","progressive house"
"GiacomoPuccini","classical"
"GiacomoPuccini","italian opera"
"GiacomoPuccini","italian romanticism"
"GiacomoPuccini","post-romantic era"
"SonnyFodera","deep groove house"
"SonnyFodera","deep house"
"SonnyFodera","edm"
"SonnyFodera","house"
"SonnyFodera","pop dance"
"SonnyFodera","tropical house"
"SonnyFodera","uk dance"
"FluxPavilion","bass trap"
"FluxPavilion","brostep"
"FluxPavilion","classic dubstep"
"FluxPavilion","edm"
"FluxPavilion","electro house"
"FluxPavilion","electronic trap"
"FluxPavilion","pop dance"
"Kllo","alternative r&b"
"Kllo","aussietronica"
"Kllo","electropop"
"Kllo","indie electropop"
"Kllo","indie soul"
"Kllo","vapor soul"
"Mumford&Sons","modern folk rock"
"Mumford&Sons","modern rock"
"Mumford&Sons","pop rock"
"Mumford&Sons","stomp and holler"
"Mumford&Sons","uk americana"
"ThePianoGuys","bow pop"
"ThePianoGuys","classify"
"GalCosta","bossa nova"
"GalCosta","mpb"
"GalCosta","samba"
"GalCosta","tropicalia"
"LosIndiosTabajaras","easy listening"
"LosIndiosTabajaras","romantico"
"JacobCollier","indie soul"
"JacobCollier","uk alternative pop"
"JonBellion","pop rap"
"FrejLarsson","swedish hip hop"
"FrejLarsson","swedish pop rap"
"Activator","classic hardstyle"
"Activator","rawstyle"
"Madcat","Unknown"
"YeahYeahYeahs","alternative dance"
"YeahYeahYeahs","alternative rock"
"YeahYeahYeahs","dance-punk"
"YeahYeahYeahs","garage rock"
"YeahYeahYeahs","indie pop"
"YeahYeahYeahs","indie rock"
"YeahYeahYeahs","modern rock"
"YeahYeahYeahs","new rave"
"YeahYeahYeahs","rock"
"PeggyGou","electra"
"PeggyGou","float house"
"TonyJunior","big room"
"TonyJunior","deep big room"
"TonyJunior","dutch house"
"TonyJunior","edm"
"TonyJunior","electro house"
"TonyJunior","progressive electro house"
"TonyJunior","sky room"
"TonyJunior","slap house"
"D12","detroit hip hop"
"D12","gangster rap"
"D12","hip hop"
"D12","pop rap"
"D12","rap"
"D12","rap rock"
"D12","southern hip hop"
"WolfgangAmadeusMozart","classical"
"WolfgangAmadeusMozart","classical era"
"CodeBlack","classic hardstyle"
"CodeBlack","euphoric hardstyle"
"CodeBlack","hardstyle"
"CodeBlack","rawstyle"
"NewWorldSound","melbourne bounce international"
"AvengedSevenfold","alternative metal"
"AvengedSevenfold","nu metal"
"BillShipper","Unknown"
"DanteKlein","pop edm"
"TerenceBlanchard","contemporary post-bop"
"TerenceBlanchard","jazz trumpet"
"TerenceBlanchard","new orleans jazz"
"PigeonsPlayingPingPong","Unknown"
"JoeyPurp","chicago rap"
"JoeyPurp","underground hip hop"
"MassiveAttack","downtempo"
"MassiveAttack","electronica"
"MassiveAttack","nu jazz"
"MassiveAttack","trip hop"
"KaanPars","g-house"
"KaanPars","turkish edm"
"Emilie-ClaireBarlow","adult standards"
"Emilie-ClaireBarlow","contemporary vocal jazz"
"Emilie-ClaireBarlow","lounge"
"Emilie-ClaireBarlow","vocal jazz"
"DanGibson'sSolitudes","meditation"
"DanGibson'sSolitudes","new age"
"Tyler,TheCreator","hip hop"
"Tyler,TheCreator","rap"
"TomMisch","indie soul"
"TomMisch","jazz pop"
"Davay","hard bass"
"JustAGent","aussietronica"
"JustAGent","bass trap"
"JustAGent","edm"
"JustAGent","electro house"
"JustAGent","electronic trap"
"JustAGent","electropop"
"JustAGent","future bass"
"JustAGent","pop edm"
"JustAGent","vapor twitch"
"TameImpala","australian psych"
"TameImpala","neo-psychedelic"
"Claptone","deep disco house"
"Claptone","german house"
"Claptone","german techno"
"Claptone","house"
"Claptone","progressive house"
"Claptone","tropical house"
"JoepBeving","compositional ambient"
"JoepBeving","neo-classical"
"Ab-Soul","alternative hip hop"
"Ab-Soul","conscious hip hop"
"Ab-Soul","escape room"
"Ab-Soul","hip hop"
"Ab-Soul","rap"
"Ab-Soul","southern hip hop"
"Ab-Soul","underground hip hop"
"ChetFaker","art pop"
"ChetFaker","indietronica"
"HarryGregson-Williams","british soundtrack"
"HarryGregson-Williams","epicore"
"HarryGregson-Williams","soundtrack"
"HarryGregson-Williams","video game music"
"FoyVance","acoustic pop"
"FoyVance","british singer-songwriter"
"FoyVance","indie anthem-folk"
"FoyVance","indie folk"
"FoyVance","irish singer-songwriter"
"FoyVance","uk americana"
"Curbi","bass house"
"Curbi","edm"
"Curbi","electro house"
"Curbi","electronic trap"
"Curbi","future house"
"Curbi","house"
"Curbi","pop dance"
"Curbi","pop edm"
"Curbi","progressive house"
"KevinMorby","freak folk"
"KevinMorby","indie folk"
"KevinMorby","indie rock"
"KevinMorby","kc indie"
"KevinMorby","modern folk rock"
"KevinMorby","stomp and holler"
"JonasBrothers","boy band"
"JonasBrothers","dance pop"
"JonasBrothers","pop"
"JonasBrothers","pop rock"
"JonasBrothers","post-teen pop"
"Gammer","bouncy house"
"Gammer","electro house"
"Gammer","electronic trap"
"Gammer","gaming edm"
"Gammer","happy hardcore"
"Gammer","hardcore techno"
"FrancescoZeta","classic hardstyle"
"FrancescoZeta","rawstyle"
"ForeignAir","charlotte nc indie"
"ForeignAir","indie poptimism"
"ForeignAir","modern alternative rock"
"ForeignAir","modern rock"
"ForeignAir","vapor soul"
"Getter","brostep"
"Getter","dark trap"
"Getter","edm"
"Getter","electro house"
"Getter","electronic trap"
"Getter","filthstep"
"Getter","underground hip hop"
"RIOT","electro house"
"KappaLaks","russelater"
"GAIA","progressive house"
"GAIA","trance"
"GAIA","uplifting trance"
"SKÁLD","Unknown"
"Au/Ra","alt z"
"Au/Ra","deep pop edm"
"Au/Ra","electropop"
"Au/Ra","indie poptimism"
"Au/Ra","pop"
"ElectricLightOrchestra","album rock"
"ElectricLightOrchestra","art rock"
"ElectricLightOrchestra","beatlesque"
"ElectricLightOrchestra","bow pop"
"ElectricLightOrchestra","classic rock"
"ElectricLightOrchestra","folk rock"
"ElectricLightOrchestra","glam rock"
"ElectricLightOrchestra","mellow gold"
"ElectricLightOrchestra","rock"
"ElectricLightOrchestra","soft rock"
"ElectricLightOrchestra","symphonic rock"
"CroatiaSquad","deep groove house"
"CroatiaSquad","edm"
"CroatiaSquad","electro house"
"CroatiaSquad","house"
"CroatiaSquad","progressive house"
"PsykoPunkz","classic hardstyle"
"PsykoPunkz","euphoric hardstyle"
"PsykoPunkz","hardstyle"
"PsykoPunkz","rawstyle"
"BattleTapes","la indie"
"BattleTapes","modern alternative rock"
"CypressHill","chicano rap"
"CypressHill","gangster rap"
"CypressHill","hardcore hip hop"
"CypressHill","hip hop"
"CypressHill","rap"
"CypressHill","rap rock"
"CypressHill","west coast rap"
"Anderson.Paak","escape room"
"MacDeMarco","edmonton indie"
"MacDeMarco","lo-fi indie"
"PetitBiscuit","new french touch"
"PetitBiscuit","tropical house"
"MCVirgins","meme rap"
"MCVirgins","sad rap"
"MakahaSons&Friends","hawaiian"
"MakahaSons&Friends","jawaiian"
"SubZeroProject","euphoric hardstyle"
"SubZeroProject","rawstyle"
"DonDiablo","dance pop"
"DonDiablo","edm"
"DonDiablo","electro house"
"DonDiablo","future house"
"DonDiablo","house"
"DonDiablo","pop dance"
"DonDiablo","progressive electro house"
"DonDiablo","progressive house"
"DonDiablo","tropical house"
"Népal","hawaiian"
"Lomepal","french hip hop"
"Lomepal","new french touch"
"Lomepal","rap calme"
"Lomepal","rap conscient"
"DogBlood","electro house"
"Mr.Ivex","Unknown"
"DimitriVangelis&Wyman","edm"
"DimitriVangelis&Wyman","electro house"
"DimitriVangelis&Wyman","pop dance"
"DimitriVangelis&Wyman","progressive electro house"
"DimitriVangelis&Wyman","progressive house"
"JusticeDer","lo-fi cover"
"ErikSatie","classical"
"ErikSatie","early avant garde"
"ErikSatie","early modern classical"
"ErikSatie","impressionism"
"ErikSatie","post-romantic era"
"BAYNK","edm"
"BAYNK","electropop"
"BAYNK","indie soul"
"BAYNK","tropical house"
"BAYNK","vapor soul"
"BAYNK","vapor twitch"
"FWLR","electro house"
"FWLR","gaming edm"
"MarkDiamond","indie anthem-folk"
"MarkDiamond","indie cafe pop"
"FeedMe","brostep"
"FeedMe","complextro"
"FeedMe","edm"
"FeedMe","electro house"
"TyronHapi","pop edm"
"TyronHapi","sky room"
"TyronHapi","tropical house"
"GanjaWhiteNight","edm"
"GanjaWhiteNight","electro house"
"GanjaWhiteNight","electronic trap"
"JohanSöderqvist","Unknown"
"DizzyGillespie","bebop"
"DizzyGillespie","big band"
"DizzyGillespie","cool jazz"
"DizzyGillespie","hard bop"
"DizzyGillespie","jazz"
"DizzyGillespie","jazz fusion"
"DizzyGillespie","jazz trumpet"
"DizzyGillespie","soul jazz"
"DizzyGillespie","swing"
"DizzyGillespie","vocal jazz"
"HarryKalahiki","Unknown"
"JenniferWarnes","folk"
"JenniferWarnes","lilith"
"Screamin'JayHawkins","blues"
"Screamin'JayHawkins","traditional blues"
"RÜFÜSDUSOL","Unknown"
"StandHighPatrol","french dub"
"1814","nz reggae"
"1814","polynesian pop"
"1814","waiata maori"
"Xillions","pop edm"
"GeorgesBizet","classical"
"GeorgesBizet","french opera"
"GeorgesBizet","french romanticism"
"GeorgesBizet","late romantic era"
"TOBi","alternative r&b"
"TOBi","chicago rap"
"TOBi","chill r&b"
"TOBi","pop"
"TOBi","pop rap"
"DanWhitener","Unknown"
"TheRedArmyChoir","Unknown"
"KeysNKrates","bass trap"
"KeysNKrates","edm"
"KeysNKrates","electronic trap"
"KeysNKrates","livetronica"
"KeysNKrates","vapor twitch"
"MikeCandys","dance pop"
"MikeCandys","edm"
"MikeCandys","partyschlager"
"MikeCandys","pop dance"
"MikeCandys","pop house"
"GigiD'Agostino","eurodance"
"GigiD'Agostino","europop"
"GigiD'Agostino","italo dance"
"StanRogers","canadian celtic"
"StanRogers","canadian singer-songwriter"
"StanRogers","celtic"
"StanRogers","shanty"
"GreenVelvet","deep house"
"GreenVelvet","disco house"
"GreenVelvet","house"
"GreenVelvet","minimal techno"
"GreenVelvet","tech house"
"GreenVelvet","techno"
"NeilDiamond","adult standards"
"NeilDiamond","brill building pop"
"NeilDiamond","folk"
"NeilDiamond","folk rock"
"NeilDiamond","mellow gold"
"NeilDiamond","singer-songwriter"
"NeilDiamond","soft rock"
"NeilDiamond","yacht rock"
"HenryPurcell","baroque"
"HenryPurcell","classical"
"HenryPurcell","early music"
"HenryPurcell","english baroque"
"TomJones","adult standards"
"TomJones","british invasion"
"TomJones","mellow gold"
"Conro","canadian electronic"
"Conro","edm"
"Conro","electro house"
"Conro","future bass"
"Conro","gaming edm"
"Conro","pop edm"
"Blanke","dark clubbing"
"Blanke","dubstep"
"Blanke","electro house"
"Blanke","melodic dubstep"
"DragonForce","british power metal"
"DragonForce","metal"
"DragonForce","neo classical metal"
"DragonForce","power metal"
"DragonForce","speed metal"
"MarkKnight","deep groove house"
"MarkKnight","deep house"
"MarkKnight","disco house"
"MarkKnight","edm"
"MarkKnight","electro house"
"MarkKnight","funky tech house"
"MarkKnight","house"
"MarkKnight","progressive house"
